Conversation_ID,Transcript,Summary;Identificador;Tech;Sales
internal: Alright, that's the one mm, so that me with regards to your connection of course, it's just a Id check which you need complete, mm, essentially once the Id check has been passed. We will be sending a Sim out to you and once you receive the Sim essentially what you need to do is, you can go to your, my ex account and get the line press on the activate now button where the Porto press.;;;
external: Yeah.;;;
internal: Would actually start up as well, I think you're currently with Optis prepaid If I'm not mistaken because it's what, which is showing here, alright, no worries then.;;;
external: Mm.;;;
external: That's correct.;;;
external: That's correct.;;;
internal: Yeah, alright. So in that case Matthew, what I'll do is, I'll just enter some preexisting information that we have with regards to your account as well. I think you have provided us with a driver's license. Do you happen to have a driver's license with you at the moment as well?;;;
external: Yeah.;;;
external: Mhm.;;;
external: Okay.;;;
external: Yeah, I do, yeah.;;;
internal: Okay, no worries. Let me just get the preexisting information updated. So that essentially I just get a couple of details with regards to your drivers license details.;;;
external: Okay.;;;
internal: Thank you.;;;
internal: Alright, So Matthew. I just got it updated as well. I just need to know the driver's license card number.;;;
internal: And the state.;;;
external: Um.;;;
external: They use me South Wales.;;;
internal: Okay.;;;
external: Card number is two zero five one.;;;
internal: Okay.;;;
external: Nine zero three.;;;
external: Seven eight six.;;;
internal: And for the driver's license, do you happen to have a middle name as well?;;;
external: Oh, no.;;;
internal: No, no worries.;;;
internal: Okay, I'm just running the check now as well.;;;
internal: Alright, the identification check has passed as well, mm, so essentially the Sim would be sent out to give us like two to three days or so within this time period we would be sending out the Sim to your location and essentially once you do get this Sim like I mentioned, you can just go log on to your account and click on activate now to start over the port.;;;
internal: No process or you can give us a call and you would be able to get that done after the thirty three like after you click on activate now It will take like two days or so for the Porto to be completed, ah, and essentially up until we confirm that the services with us. do not disconnect your connection with optics. otherwise you would lose your, uh.;;;
external: Yeah.;;;
internal: Service connection as well apart from that for the discount of course, once the service is activated on the upcoming invoice on which for every invoice for your Internet bill from there on. now. you'll be receiving that five dollar discount.;;;
external: Okay, that's awesome.;;;
internal: Yeah, no worries at all. And is there anything else that I can help you with Matthew?;;;
external: And so when I, when I, when when the number is ported over to the El, Does that automatically disconnect my optis one.;;;
internal: Yeah.;;;
internal: Yes, it does. so essentially since you have the Sim, yeah.;;;
external: Okay, so I don't need.;;;
external: Yeah, I don't need to tell them. I want to cancel it just happens automatically right.;;;
internal: Yes, exactly, it just happens automatically but as a general rule of Promp. We do inform our customers to always check with your previous provider. Once we have gotten the Porto done just to ensure that the accounts are closed up. Once we complete the Porto cause there could be one of instances where actually the account will stay active with them even though the services with us.;;;
external: Okay.;;;
external: Okay, okay, okay, okay.;;;
internal: But generally they do get notified.;;;
external: Sure, sure, sure, no problems.;;;
internal: Yeah.;;;
internal: Alright, yeah.;;;
external: Okay, alright, that's, that's awesome, okay.;;;
internal: No, no worries at all. And is there anything else that I can help you with?;;;
external: No, that's it.;;;
internal: Alright, no worries. And if you don't mind, there's going to be a quick fight at ten second survey at the end of the call my customer service. if if I pass you down to that as well.;;;
external: Yeah, sure.;;;
internal: Alright, thank you have a great day Matthew.;;;
"internal: Thank you, bye."",""Customer intent: The customer is calling to inquire about a bundle discount for having multiple services with the company.";;;
;;;
Agent actions: The agent listens to the customer's inquiry and confirms that the sales team can assist with the discount. The agent transfers the customer to the sales team to address the inquiry. The agent then verifies the customer's account details and conducts an ID check. The agent updates the customer's account information and requests the customer's driver's license details. The agent confirms that the identification check has passed and informs the customer about the Sim card being sent out. The agent explains the process of activating the Sim card and informs the customer about the discount being applicable on future invoices. The agent clarifies that the porting process will automatically disconnect the previous provider's service. The agent advises the customer to check with the previous provider to ensure account closure after porting is complete. The agent concludes the call and offers a quick survey.;;;1
;;;
"Customer sentiment: The customer's sentiment seems uncertain and hesitant at the beginning, but becomes more positive and satisfied as the agent addresses their inquiries and provides information about the discount and porting process. The customer expresses gratitude and ends the call without any further issues or concerns.""";;;
"17aed570-7d4b-4edb-81dc-d5152c8c8219-2313f170-ff4f-4625-b046-ca24ff07a4d1.transcript.json,""internal: this is Batrick. How can I help you?";1;;
external: Yes, good morning. I am making enquiries about for a client that I work with, mm, his, his mobile phone, mm, prepaid lapse. so he's been disconnected, mm, so I was having a look at it. So I'm just thinking about offering to join up with you guys, um.;;;
internal: Okay.;;;
internal: Ok.;;;
external: He will have to get a new phone because I think the one that he's got the three g, so that runs out next year doesn't.;;;
internal: Yeah, that's correct, yeah.;;;
external: Um, can he keep the same phone number? He has been with Telstra but when I rang them yesterday because I couldn't recharge, they said they couldn't even find the number. So is there any way of checking whether he could keep that number?;;;
internal: If the number is already cancelled, then you can't actually have that number back. So the porting process happens like if you're transferring over a number to another provider that number has stay active until the process is completed. If the number is already disconnected, he cannot actually keep it.;;;
external: Mm.;;;
external: Right, that's okay. alright. I may have because I don't think I want to change phone numbers that's all, um.;;;
internal: Yeah.;;;
external: Hmm, alright, aside from that, um, he'd probably only be looking at the sixteen dollar prepaid plan cause he doesn't use the Internet or anything, so that's just calls and messages.;;;
internal: Uh.;;;
external: Um, how does that is that taken out like a direct debit from an account or?;;;
internal: Yeah, that's correct. So we need to give a detail direct debit debit for mobile plans. It has to be a credit card. So you can either give a credit card or the debit card and it will have a monthly bill basically so you can put an auto recharge if you want to, but otherwise it's a monthly cost.;;;
external: Yeah, okay.;;;
external: Right, okay.;;;
external: Yeah.;;;
internal: It be basically every month, it'll take the money out.;;;
external: Right, okay and that's the only charges, the sixteen dollars a month.;;;
internal: Yeah, yeah, yeah, additionally as I said if if the person is user if he uses a lot of data and everything, he can keep that auto recharge on but otherwise it's sixty.;;;
